data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7277331,231,ETH4316,4316,1-Mar-18,2018,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Students (Ethiopia),6,16,Eastern Africa,Ethiopia,Oromia,West Wellega,Sayo,Dembi Dolo,8.5333,34.8,2,Oromiya Media Network,International,Unrest in 'western Oromo' continues. (Likely in or around Dembi Dolo) One student reported killed and a second wounded. A number of local administrative officials were arrested.,1,1604354648,ETH
6409924,231,ETH4309,4309,25-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.55,1,ESAT,International,Day two: Protests against restrictions on meetings with political decedents begins on 24/02 and continues for at least four days.,0,1575999995,ETH
6409967,231,ETH4306,4306,24-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.55,1,ESAT,International,Protests against restrictions on meetings with political dissidents begins on 24/02 and continues for at least four days.,0,1575999995,ETH
7277330,231,ETH4299,4299,22-Feb-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Meyumuluke,Meyumuluke,8.8,41.9833,2,Oromiya Media Network,International,"In West Hararge zone, Mayu muluke woreda, Liyu Police paramilitaries and local residents have been fighting 'for days.' It is not clear when the fighting began; coded as two days. Causality numbers not known.",0,1604354648,ETH
6410646,231,ETH4302,4302,22-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,South West Shewa,Kersana Malima,Bantu,8.6239,38.3561,1,Oromiya Media Network,International,"In north west Shewa, zone, Tole woreda, Bantu town, a student was shot by security forces and taken to hospital. He was shot during a protest that students were doing to oppose the state of emergency.",0,1575999998,ETH
7277332,231,ETH4293,4293,21-Feb-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Meyumuluke,Meyumuluke,8.8,41.9833,2,Oromiya Media Network,International,"In West Hararge zone, Mayu muluke woreda, Liyu Police paramilitaries and local residents have been fighting 'for days.' It is not clear when the fighting began; coded as two days. Causality numbers not known.",0,1604354648,ETH
6410652,231,ETH4290,4290,20-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Jimma,Kersa,Jima,7.6667,36.8333,2,Oromiya Media Network,International,"In Qellam wollega zone, Jimma Horro woreda, Nunu town, people protested the state of emergency",0,1575999998,ETH
6410653,231,ETH4289,4289,20-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.033,38.7,1,Oromiya Media Network,International,Protest against the state of emergency in Addis Ababa.,0,1575999998,ETH
6410295,231,ETH4280,4280,15-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Haramaya University,9.424,42.0364,1,Oromiya Media Network,International,"In East Hararge zone, around Haramaya University, 4 people were killed in security forces shooting for supporting the students in boycott.",4,1575999997,ETH
6409858,231,ETH4470,4470,15-Feb-18,2018,3,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.0667,34.5333,3,ESAT,International,"October 2017 - April 2018: Clashes have been reported since October 2017 between Amhara and Gumuz communities after the death of an ethnic Gumuz that was blamed on the Amhara side. 13 people were killed, 49 injured and 149 houses of the Amharas were set on fire since the conflict began in October. 14 fatalities coded over 8 events between October 2017-April 2018",2,1575999995,ETH
7276188,231,ETH4285,4285,14-Feb-18,2018,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Southern Nations,Gurage,Welkite,Welkite,8.2833,37.7833,1,ESAT,International,A protest sparked 'last week' (source dated 21/02) when residents of Wolkite learnt that the project to build a world class hospital in the town has been moved to the Tigray region.,0,1604354642,ETH
6410667,231,ETH4273,4273,13-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Shewa,Boset,Wolanchiti,8.6607,39.4293,1,Oromiya Media Network,International,"In East Shewa zone, Bose woreda, Wolanchiti town, Ethiopian security forces killed one person and wounded 3 more. The victims were taking part in a protest/business boycott against the TPLF government.",1,1575999998,ETH
6409758,231,ETH4264,4264,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Asebe Teferi,9.0857,40.8671,2,ESAT,International,"Anti-government protests in Asebot, Chiro, Gudar and Ambo. No reported violence.",0,1575999995,ETH
6409761,231,ETH4257,4257,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Yeka,Lege Tafo,9.067,38.883,1,ESAT,International,"Several anti-government protests took place in Addis Ababa on 12/02. The protests took place in the subdivisions of Lege Tafo, Furi, Kara Kore, Burayu, Asko, Sebeta",0,1575999995,ETH
6411556,231,ETH4269,4269,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Southern Nations,Kembata Tembaro,Kacha Bira,Mino,7.2333,37.7333,2,Zehabesha,International,"Anti-government protests reported in Durame, Shinshico and Hadro in Kembata.",0,1576000001,ETH
6409772,231,ETH4256,4256,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.033,38.7,1,ESAT,International,"Several anti-government protests took place in Addis Ababa on 12/02. The protests took place in the subdivisions of Lege Tafo, Furi, Kara Kore, Burayu, Asko, Sebeta",0,1575999995,ETH
6411565,231,ETH4260,4260,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Debark,13.1561,37.8981,1,Zehabesha,International,"Anti-government protests reported in Debark, Dabat and in other towns of Amhara Regional State (although they were not reported after internet and phone services were shut down). The protests were billed as a three-day event, though it is not clear if one or all of the protests continued for multiple days.",0,1576000001,ETH
6411576,231,ETH4270,4270,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Southern Nations,Kembata Tembaro,Kacha Bira,Shinshicho,7.2,37.7833,1,Zehabesha,International,"Anti-government protests reported in Durame, Shinshico and Hadro in Kembata.",0,1576000001,ETH
6411578,231,ETH4258,4258,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,Bar Dar Sp. Zone,Bahir Dar Zuria,Bahir Dar,11.6,37.3833,2,Zehabesha,International,"Anti-government protests reported in Debark, Dabat and in other towns of Amhara Regional State (although they were not reported after internet and phone services were shut down). The protests were billed as a three-day event, though it is not clear if one or all of the protests continued for multiple days.",0,1576000001,ETH
6411579,231,ETH4268,4268,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Southern Nations,Kembata Tembaro,Durame,Durame,7.2333,37.8833,1,Zehabesha,International,"Anti-government protests reported in Durame, Shinshico and Hadro in Kembata.",0,1576000001,ETH
6411580,231,ETH4259,4259,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Gondar,Dabat,Dabat,12.981,37.762,1,Zehabesha,International,"Anti-government protests reported in Debark, Dabat and in other towns of Amhara Regional State (although they were not reported after internet and phone services were shut down). The protests were billed as a three-day event, though it is not clear if one or all of the protests continued for multiple days.",0,1576000001,ETH
6409833,231,ETH4267,4267,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Ejere,Guder,9.1833,38.3333,1,ESAT,International,"Anti-government protests in Asebot, Chiro, Gudar and Ambo. No reported violence.",0,1575999995,ETH
6409844,231,ETH4263,4263,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.85,1,ESAT,International,"Anti-government protests in Asebot, Chiro, Gudar and Ambo. No reported violence.",0,1575999995,ETH
6763405,231,ETH4265,4265,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Degem,Asebo,9.7833,38.55,1,ESAT,International,"Anti-government protests in Asebot, Chiro, Gudar and Ambo. No reported violence.",0,1580160984,ETH
6410669,231,ETH4262,4262,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Kombolcha,Kombolcha,9.4333,42.1186,2,Oromiya Media Network,International,"Following a total trade and market boycott the previous day, protests took place in East Hararge Zone, Kombolcha woreda, Melka Raafu city.",0,1575999998,ETH
6409952,231,ETH4266,4266,12-Feb-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Bako Tibe,Bishoftu,9.1,37.25,1,ESAT,International,Large anti-government protest in Bishoftu.,0,1575999995,ETH
7272646,231,ETH4255,4255,11-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Refugees/IDPs (Ethiopia),6,Military Forces of Ethiopia (1995-2018) Agazi Unit,,1,16,Eastern Africa,Ethiopia,Oromia,East Harerghe,Kombolcha,Hamaresa,9.3366,42.0813,1,Zehabesha; EBC,National-International,Military-Agazi forces killed 10 Internally Displaced People [IDPs] at the Hamaresa [eastern Ethiopia] camp on 11/02 following a protest of a number of IDPs. The camp shelters people [ethnic Oromo] displaced from Somali Regional State. State television claimed 'clashes.',10,1604354624,ETH
6410684,231,ETH4249,4249,7-Feb-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Chinaksen,Chinaksen,9.5076,42.6068,2,Oromiya Media Network,International,"On February 07, 2018,in East Hararge zone, Chinaksan woreda, at Qobo(Kobo) Biqa(Bika), 10 year old boy was killed in the shooting between local militia and Liyu Police paramilitaries.",1,1575999998,ETH
6411581,231,ETH4247,4247,1-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Amhara,North Wollo,Weldiya,Mersa,11.6656,39.6586,1,Zehabesha,International,"Residents report that violent attacks against anti-government protesters continued on 01/02 in Mersa, Weldiya and Kobo. The extent of injury not known. 700 youths arrested in Mersa. Any protest violence was not reported.",0,1576000001,ETH
6411592,231,ETH4248,4248,1-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Amhara,North Wollo,Weldiya,Weldiya,11.8277,39.5916,1,Zehabesha,International,"Residents report that violent attacks against anti-government protesters continued on 01/02 in Mersa, Weldiya and Kobo. The extent of injury not known. 700 youths arrested in Mersa. Any protest violence was not reported.",0,1576000001,ETH
6411593,231,ETH4246,4246,1-Feb-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Amhara,North Wollo,Kobo,Kobo,12.15,39.6333,1,Zehabesha,International,"Residents report that violent attacks against anti-government protesters continued on 01/02 in Mersa, Weldiya and Kobo. The extent of injury not known. 700 youths arrested in Mersa. Any protest violence was not reported.",0,1576000001,ETH
6410328,231,ETH4242,4242,31-Jan-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Doba,Doba,9.2833,41.0833,2,Oromiya Media Network,International,"In West Hararge zone, Doba woreda, Oda bultum area, clashes between Liyu Police paramilitaries and local militias broke out, lasting for almost 6 hours (8a.m-2p.m). 2 locals were killed.",2,1575999997,ETH
6411599,231,ETH4241,4241,30-Jan-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6,37.4667,1,Zehabesha,International,An anti-government protest at Gondar University [north-western Ethiopia] has disrupted examinations. Three students who were badly beaten by police during the protest are admitted at Gondar Hospital and are said to be in a critical situation.,0,1576000001,ETH
6410696,231,ETH4237,4237,29-Jan-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Wollo,Weldiya,Mersa,11.6656,39.6586,1,Oromiya Media Network,International,Anti-government protests continue in Mersa. No reported violence or police interaction.,0,1575999998,ETH
7277343,231,ETH4229,4229,26-Jan-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Fiche,Fiche,9.8,38.7333,1,Oromiya Media Network,International,Students of Salale University protest 'for days' (coded as 2 days) for unknown reason. Government forces 'shot and killed' [the protesters]. Fatality numbers not provided.,5,1604354648,ETH
7277345,231,ETH4226,4226,25-Jan-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Fiche,Fiche,9.8,38.7333,1,Oromiya Media Network,International,Students of Salale University protest 'for days' (coded as 2 days) for unknown reason. Government forces 'shot and killed' [the protesters]. Fatality numbers not provided.,5,1604354648,ETH
6411633,231,ETH4225,4225,25-Jan-18,2018,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,2,Zehabesha,International,ONLA fighters claim to have killed 11 members of Ethiopian military force on 25/01 at Habawein in Degahabur.,11,1576000002,ETH
6763402,231,ETH4222,4222,25-Jan-18,2018,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Debre Libanos,Fentale,9.6667,38.8833,1,Oromiya Media Network,International,"In East Shewa zone, Fantale woreda, Sara weba kebele, Matahara sugar cane factory reportedly dug up a cemetery, exposing diseased bones on the sidewalk and surface area. People gathered in the area in protest and security forces responded with gunfire. A young girl of 12 years old was killed and two more people were injured.",1,1580160984,ETH
6411546,231,ETH4220,4220,24-Jan-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Southern Nations,Gurage,Welkite,Welkite,8.2833,37.7833,1,Zehabesha,International,"Residents of the Gurage Zone capital, Welkite [southern Ethiopia] went to the streets to protest against the killing of people by government security forces in Oromia and Amhara regional states.",0,1576000001,ETH
